idauniq,sleep
104342,1
104342,1
104342,0
104342,0
104343,1
104343,0
104343,1
104343,1
104343,1
104344,0
104344,0
104344,1
104344,1
104344,1
104344,1
104344,1
104345,1
104345,1
104345,0
104345,1
104345,0
104345,1
104346,1
104346,1
104346,1
104346,1
104346,0
104346,1
104346,0
104346,1
104348,0
104349,1
104349,1
104349,1
104349,0
104349,0
104349,0
104349,0
104350,0
104350,1
104351,1
104351,1
104351,1
104352,1
104352,1
104352,1
104352,1
104353,0
104353,1
104353,1
104353,1
104353,0
104353,1
104353,0
104354,0
104354,0
104354,0
104354,0
104354,0
104356,1
104356,0
104357,1
104357,1
104357,1
104357,0
104357,1
104360,0
104360,0
104361,0
104361,1
104361,1
104361,1
104361,0
104361,1
104362,1
104362,1
104362,1
104362,1
104362,1
104362,1
104362,1
104363,0
104363,1
104363,1
104363,1
104363,1
104363,1
104363,1
104364,0
104364,0
104366,1
104366,1
104366,1
104366,1
104366,1
104366,1
104366,1
104366,1
104366,1
104367,0
104367,1
104367,1
104367,0
104368,0
104369,1
104369,0
104369,0
104369,0
104369,0
104370,0
104370,0
104370,1
104370,0
104370,0
104370,1
104371,0
104372,1
104372,1
104372,1
104372,1
104373,1
104373,0
104375,0
104375,0
104376,1
104376,1
104376,0
104376,1
104376,1
104376,0
104376,1
104376,1
104376,1
104377,1
104377,0
104377,1
104377,0
104377,0
104377,1
104377,0
104377,1
104377,1
104378,0
104378,0
104378,0
104378,1
104378,1
104378,1
104378,1
104379,1
104380,0
104381,0
104381,0
104381,0
104381,0
104381,1
104381,0
104381,1
104381,0
104381,0
104382,1
104382,0
104383,1
104383,1
104383,1
104383,1
104384,0
104384,0
104384,0
104384,0
104384,0
104384,0
104384,0
104385,1
104385,1
104385,1
104386,0
104386,0
104386,1
104387,1
104387,1
104387,1
104387,1
104387,1
104388,1
104389,0
104389,1
104390,1
104390,1
104390,1
104390,1
104390,1
104390,1
104391,1
104391,0
104391,0
104391,0
104391,0
104393,1
104393,1
104393,1
104393,1
104394,1
104394,1
104394,1
104394,1
104394,1
104394,1
104394,1
104394,1
104394,1
104395,0
104395,0
104395,0
104395,0
104395,0
104397,0
104397,1
104397,0
104397,1
104397,1
104397,1
104397,0
104397,1
104397,1
104398,0
104398,0
104398,0
104398,0
104398,1
104398,0
104398,0
104398,0
104399,0
104399,0
104399,0
104400,1
104401,0
104401,1
104401,1
104401,1
104401,1
104401,1
104401,1
104401,1
104402,1
104402,0
104402,0
104402,0
104402,0
104402,1
104402,0
104404,1
104404,1
104404,1
104404,1
104404,1
104404,1
104404,1
104404,1
104404,1
104405,1
104405,0
104406,0
104406,0
104406,0
104406,1
104406,1
104406,0
104406,0
104406,1
104406,0
104407,0
104407,0
104407,0
104407,0
104407,1
104407,1
104407,1
104408,0
104408,0
104408,1
104408,1
104409,1
104409,1
104409,1
104409,1
104409,1
104409,1
104409,0
104410,0
104410,0
104410,1
104410,0
104410,1
104410,0
104410,0
104410,1
104412,1
104413,0
104413,0
104413,0
104413,0
104413,1
104413,1
104414,0
104414,0
104414,0
104415,1
104416,1
104416,1
104417,0
104417,0
104417,1
104417,1
104417,0
104417,1
104417,1
104417,1
104417,0
104418,0
104418,1
104418,1
104419,1
104419,1
104419,1
104419,1
104419,1
104419,1
104420,0
104420,0
104420,0
104420,0
104420,0
104420,0
104420,0
104420,0
104422,1
104423,1
104423,1
104423,1
104423,1
104423,1
104423,1
104423,1
104423,1
104423,1
104424,1
104425,1
104425,1
104425,1
104426,0
104426,0
104427,0
104428,1
104428,1
104428,1
104428,0
104428,1
104428,1
104428,0
104428,1
104430,1
104432,0
104433,0
104433,0
104433,0
104433,1
104433,0
104434,0
104435,1
104435,0
104435,0
104435,0
104436,1
104436,1
104436,1
104436,1
104438,0
104438,1
104438,1
104439,1
104439,0
104439,0
104439,1
104441,0
104441,1
104441,1
104441,0
104441,1
104441,1
104441,1
104441,1
104442,1
104442,1
104443,1
104443,1
104443,1
104443,1
104444,0
104444,0
104444,0
104445,1
104446,0
104446,0
104446,0
104446,0
104446,0
104446,0
104446,0
104446,0
104448,1
104449,0
104449,0
104449,0
104449,0
104450,1
104450,1
104451,0
104451,0
104451,0
104454,0
104454,1
104454,1
104454,1
104454,1
104454,1
104454,1
104455,1
104455,1
104456,1
104457,0
104457,1
104457,1
104457,1
104457,0
104457,1
104457,0
104457,1
104458,1
104458,1
104458,1
104458,1
104458,1
104458,0
104458,1
104458,1
104459,1
104459,1
104459,0
104460,1
104461,0
104461,0
104461,1
104461,1
104461,0
104461,1
104463,1
104463,1
104463,1
104464,0
104464,0
104464,0
104464,0
104464,0
104464,0
104464,0
104464,1
104464,1
104465,1
104465,1
104465,1
104466,1
104466,1
104466,1
104466,1
104466,1
104466,1
104466,1
104466,1
104466,1
104467,1
104468,0
104468,1
104468,0
104468,1
104468,0
104469,1
104469,1
104469,1
104469,1
104469,1
104470,1
104470,0
104470,0
104470,0
104470,1
104470,1
104470,1
104470,1
104471,0
104472,0
104472,1
104472,0
104472,0
104472,0
104472,0
104473,0
104473,1
104473,0
104473,1
104473,0
104473,0
104473,0
104475,1
104475,1
104475,1
104475,0
104475,1
104475,1
104475,0
104476,1
104476,1
104476,1
104476,1
104476,1
104476,1
104476,1
104477,1
104477,1
104477,0
104477,1
104477,1
104477,0
104477,1
104477,1
104477,1
104478,1
104478,1
104478,1
104478,0
104479,1
104479,1
104479,1
104479,1
104479,1
104479,0
104479,1
104479,1
104481,1
104481,0
104481,1
104482,0
104482,0
104482,0
104482,0
104482,0
104482,0
104483,0
104483,0
104483,0
104483,0
104483,0
104483,0
104483,1
104484,0
104484,1
104484,1
104484,1
104484,0
104485,0
104486,1
104486,0
104486,1
104486,1
104487,0
104487,0
104487,0
104487,1
104487,1
104487,1
104488,0
104488,0
104488,0
104488,0
104488,0
104488,1
104488,0
104488,1
104488,0
104489,0
104489,0
104489,0
104489,0
104489,0
104489,0
104490,0
104490,1
104490,1
104490,1
104490,0
104490,1
104491,0
104491,0
104491,0
104491,0
104491,0
104491,0
104491,1
104491,0
104491,0
104492,0
104492,0
104492,0
104492,1
104492,0
104493,0
104493,1
104493,0
104493,1
104493,0
104494,1
104494,1
104494,1
104494,1
104496,0
104496,1
104496,1
104496,1
104496,1
104496,1
104496,0
104496,1
104497,1
104497,1
104497,1
104497,1
104497,1
104497,1
104498,1
104498,1
104499,1
104499,1
104499,1
104500,1
104500,1
104501,1
104501,1
104501,1
104501,1
104502,1
104502,1
104502,1
104502,1
104503,1
104503,1
104503,1
104503,1
104503,1
104505,1
104505,0
104505,0
104505,1
104505,0
104505,0
104506,1
104506,1
104506,1
104506,1
104506,1
104507,1
104507,0
104507,1
104507,0
104508,1
104508,1
104508,1
104510,1
104510,0
104510,0
104510,1
104510,0
104510,1
104510,1
104510,1
104510,0
104511,1
104511,0
104511,0
104511,0
104511,0
104511,1
104511,1
104511,1
104511,1
104512,0
104512,0
104512,0
104512,0
104512,0
104512,1
104512,1
104512,1
104512,0
104515,1
104515,1
104515,1
104515,1
104515,1
104515,1
104515,0
104516,0
104517,1
104517,0
104517,1
104517,1
104518,1
104519,1
104519,1
104519,1
104519,1
104520,0
104520,0
104520,1
104520,1
104520,1
104521,1
104521,1
104521,1
104521,1
104522,0
104522,0
104523,1
104523,1
104523,0
104523,1
104523,0
104523,1
104523,1
104523,0
104523,1
104524,1
104524,1
104525,0
104525,1
104525,0
104526,1
104526,1
104526,1
104526,1
104526,1
104526,1
104526,1
104526,1
104526,1
104527,1
104528,0
104528,0
104528,1
104528,0
104528,0
104529,0
104529,0
104529,0
104529,0
104529,0
104530,0
104530,0
104530,1
104531,0
104531,0
104531,0
104531,0
104531,0
104531,0
104531,0
104531,0
104532,0
104532,0
104532,0
104532,0
104532,1
104533,1
104533,1
104533,1
104533,1
104533,1
104533,1
104533,1
104533,1
104533,1
104534,0
104534,0
104535,1
104535,1
104535,1
104535,1
104536,1
104537,1
104537,0
104537,1
104537,1
104537,0
104537,1
104537,1
104537,1
104537,1
104538,0
104538,0
104538,0
104538,0
104538,0
104538,0
104539,1
104539,1
104539,1
104539,1
104540,1
104540,1
104540,1
104540,0
104540,1
104540,0
104540,1
104540,0
104541,1
104541,0
104542,0
104542,0
104542,0
104542,0
104542,1
104544,1
104544,0
104545,0
104545,0
104545,0
104545,0
104545,0
104545,0
104545,1
104545,0
104545,1
104548,1
104548,1
104548,1
104548,0
104549,0
104549,0
104549,0
104550,1
104553,1
104553,1
104553,1
104553,1
104553,1
104553,1
104553,1
104553,1
104553,1
104554,1
104554,0
104554,0
104554,0
104554,0
104554,1
104554,0
104554,1
104554,0
104555,1
104556,0
104556,1
104556,0
104556,0
104557,1
104557,0
104557,1
104557,0
104557,1
104557,1
104557,1
104557,0
104557,0
104559,0
104560,0
104560,0
104560,1
104561,0
104561,0
104561,0
104561,0
104561,1
104561,1
104561,0
104562,0
104562,0
104562,0
104562,1
104562,1
104562,1
104562,0
104563,1
104563,1
104563,1
104563,0
104563,1
104563,1
104563,1
104563,1
104563,1
104564,0
104564,0
104564,0
104564,1
104564,1
104564,1
104564,1
104564,1
104565,1
104565,1
104565,1
104566,1
104566,1
104566,1
104566,1
104566,0
104566,1
104566,0
104566,1
104566,0
104567,1
104567,1
104567,1
104567,0
104567,1
104569,1
104569,1
104569,1
104569,1
104569,1
104570,1
104570,1
104570,0
104570,1
104570,1
104570,0
104570,1
104571,1
104572,1
104573,1
104573,1
104573,1
104574,1
104574,1
104574,1
104574,0
104574,1
104574,1
104575,0
104575,0
104575,0
104575,0
104576,0
104577,0
104577,0
104577,1
104577,0
104577,1
104578,1
104579,0
104579,0
104579,0
104579,0
104579,0
104580,0
104580,1
104582,0
104582,1
104582,0
104583,1
104583,1
104583,1
104583,1
104583,1
104583,1
104583,1
104583,1
104583,1
104584,0
104585,1
104585,1
104585,1
104585,1
104585,1
104585,1
104586,1
104586,1
104586,1
104587,0
104587,0
104587,1
104587,0
104587,0
104587,0
104587,0
104588,1
104588,1
104588,0
104589,1
104589,1
104589,1
104589,1
104589,1
104590,0
104590,0
104591,1
104591,1
104591,1
104591,1
104591,1
104592,1
104593,1
104594,0
104594,0
104594,1
104594,0
104594,0
104594,0
104594,0
104594,0
104596,1
104597,0
104597,0
104597,0
104597,1
104597,1
104598,1
104598,1
104598,1
104598,1
104598,1
104598,1
104598,1
104598,0
104599,0
104599,0
104599,0
104599,0
104599,0
104600,1
104600,1
104600,0
104602,0
104602,0
104602,0
104602,0
104602,0
104602,0
104603,0
104604,0
104605,0
104605,0
104605,0
104605,1
104605,0
104607,0
104607,1
104607,0
104607,1
104607,0
104608,1
104608,1
104608,1
104608,1
104608,1
104608,1
104608,1
104608,1
104608,1
104609,1
104609,0
104609,0
104609,0
104609,0
104609,1
104610,1
104610,1
104611,0
104611,0
104611,1
104612,0
104612,0
104612,0
104612,0
104612,0
104613,1
104613,1
104613,0
104613,1
104613,1
104613,1
104616,1
104616,0
104616,1
104616,1
104616,1
104616,1
104617,1
104617,1
104617,1
104617,1
104617,1
104618,1
104618,1
104618,1
104618,1
104618,1
104619,1
104619,0
104619,1
104620,0
104620,0
104620,1
104620,0
104620,0
104621,1
104623,1
104623,1
104623,1
104623,1
104624,1
104624,1
104624,1
104624,1
104624,0
104624,1
104624,0
104624,1
104624,1
104625,1
104626,0
104626,0
104626,0
104626,0
104628,1
104629,1
104630,1
104630,0
104631,1
104632,1
104632,1
104632,1
104632,1
104632,1
104632,1
104632,0
104632,1
104632,1
104633,1
104633,1
104633,1
104633,1
104634,0
104634,0
104634,1
104634,0
104634,0
104634,0
104634,1
104634,0
104634,0
104636,0
104636,0
104636,1
104636,1
104636,1
104636,0
104636,1
104636,0
104637,1
104638,1
104638,1
104638,0
104638,1
104638,0
104638,1
104638,1
104638,1
104639,0
104639,0
104640,1
104640,1
104640,0
104640,1
104640,0
104640,1
104640,0
104641,1
104642,0
104642,1
104642,0
104642,1
104643,1
104644,0
104644,1
104645,0
104645,1
104645,1
104647,0
104647,1
104647,1
104647,0
104648,1
104648,0
104648,0
104648,0
104648,0
104648,0
104648,0
104648,0
104648,0
104649,1
104649,1
104649,1
104649,0
104650,0
104650,0
104650,0
104650,1
104650,0
104650,0
104650,0
104650,1
104650,0
104651,0
104652,1
104652,0
104655,0
104655,0
104655,0
104655,1
104655,1
104656,0
104656,1
104657,1
104657,1
104658,1
104658,0
104659,0
104659,0
104659,0
104659,0
104659,0
104660,0
104661,1
104661,1
104661,1
104661,1
104661,0
104662,0
104662,0
104663,0
104663,0
104664,1
104666,1
104666,1
104666,1
104666,0
104666,0
104667,1
104667,1
104667,1
104667,1
104667,0
104668,1
104668,1
104668,1
104668,1
104668,0
104668,1
104668,1
104668,1
104668,1
104669,1
104669,0
104669,0
104669,1
104671,1
104671,1
104671,0
104671,0
104671,0
104671,1
104671,0
104672,0
104673,0
104673,0
104673,1
104674,0
104674,1
104674,1
104674,1
104676,1
104676,0
104676,0
104676,1
104676,1
104676,1
104676,1
104676,0
104676,1
104677,0
104677,1
104677,1
104677,1
104677,1
104677,1
104677,1
104678,1
104678,1
104678,1
104678,1
104678,1
104678,1
104678,0
104678,1
104678,1
104679,0
104679,0
104679,0
104679,1
104679,1
104679,0
104679,0
104680,0
104680,0
104680,0
104680,1
104680,0
104680,0
104680,0
104680,0
104680,1
104682,1
104682,1
104682,0
104682,0
104683,1
104683,0
104683,0
104685,0
104685,0
104685,0
104685,1
104685,1
104685,0
104685,0
104685,1
104685,1
104686,1
104686,1
104686,1
104686,1
104686,1
104686,1
104686,1
104686,1
104686,0
104687,1
104687,1
104687,1
104689,1
104689,0
104689,1
104689,1
104689,1
104689,1
104689,1
104689,1
104690,1
104690,1
104690,0
104690,1
104690,1
104690,1
104691,0
104691,0
104691,0
104692,1
104693,1
104693,1
104693,1
104693,1
104693,1
104693,0
104693,0
104693,0
104693,0
104694,0
104694,0
104695,1
104695,1
104695,1
104695,1
104695,1
104695,0
104696,1
104696,1
104696,1
104696,1
104696,1
104696,1
104696,1
104697,1
104697,1
104697,1
104697,1
104697,1
104698,1
104698,1
104698,0
104698,1
104698,1
104698,1
104698,1
104698,1
104698,1
104699,0
104699,0
104699,1
104700,0
104700,0
104700,1
104700,0
104701,1
104702,1
104702,1
104702,1
104702,1
104702,1
104703,1
104704,1
104704,0
104704,0
104704,0
104704,0
104706,0
104706,0
104706,1
104707,1
104707,1
104707,1
104707,0
104707,0
104707,0
104708,1
104708,1
104708,1
104708,1
104708,1
104709,0
104709,0
104709,1
104710,0
104710,0
104710,0
104710,1
104710,0
104710,0
104710,0
104711,0
104711,1
104711,1
104711,1
104711,1
104711,1
104712,1
104713,1
104713,1
104713,0
104714,1
104714,0
104714,0
104714,1
104714,0
104714,0
104714,1
104714,0
104714,0
104715,1
104715,1
104715,1
104715,1
104715,1
104716,0
104716,0
104716,0
104717,0
104717,0
104717,1
104717,0
104717,1
104717,1
104717,0
104717,0
104718,1
104718,0
104718,1
104718,1
104719,0
104719,1
104719,1
104719,1
104719,0
104719,0
104719,0
104720,1
104720,0
104720,1
104720,1
104722,1
104722,0
104723,1
104723,1
104723,1
104723,1
104723,1
104723,1
104723,1
104724,1
104724,1
104724,1
104724,0
104724,1
104724,0
104724,0
104724,0
104726,1
104727,1
104727,1
104727,1
104727,1
104727,1
104728,1
104728,1
104728,1
104728,1
104728,1
104728,1
104728,0
104728,0
104729,0
104729,0
104729,0
104729,0
104729,1
104730,1
104730,1
104730,1
104730,1
104730,1
104730,1
104730,1
104732,1
104732,1
104732,1
104732,1
104732,1
104732,1
104732,1
104733,1
104733,1
104733,1
104733,1
104733,0
104733,1
104733,0
104734,0
104734,0
104735,1
104735,1
104735,0
104735,1
104736,1
104737,1
104737,1
104738,1
104739,1
104739,1
104739,1
104739,1
104740,1
104741,0
104741,0
104741,0
104741,0
104741,0
104741,1
104741,1
104742,1
104742,1
104742,1
104742,1
104742,1
104742,1
104742,1
104742,1
104742,1
104743,1
104744,1
104746,0
104746,0
104746,0
104746,0
104746,0
104746,0
104746,0
104746,0
104747,0
104747,0
104747,1
104747,0
104747,1
104747,0
104747,0
104748,0
104748,0
104749,1
104749,0
104749,1
104749,1
104749,1
104750,1
104750,1
104751,1
104751,1
104751,1
104752,0
104752,0
104752,1
104753,1
104753,0
104753,1
104753,1
104753,1
104754,1
104754,1
104754,1
104754,1
104754,1
104754,1
104754,1
104755,1
104755,1
104756,1
104756,1
104756,1
104756,1
104757,1
104757,1
104757,1
104757,1
104757,1
104757,0
104757,0
104757,1
104757,0
104758,0
104758,0
104758,1
104758,0
104758,1
104758,0
104758,1
104759,0
104759,0
104759,0
104759,0
104759,0
104759,1
104759,1
104760,0
104760,1
104760,1
104760,1
104760,1
104760,0
104760,1
104760,0
104760,1
104761,1
104761,1
104761,1
104762,0
104762,1
104762,0
104762,0
104762,0
104762,0
104763,1
104765,0
104765,0
104765,0
104765,0
104765,0
104765,0
104766,0
104766,1
104766,1
